filename,label,std_dev,mean,max,min,skewness,kurtosis
msrvtt_4471.mp4,Real,0.98675424,-1.960679e-08,0.2325569,-4.2469487,-4.008287723710347,17.0703882004294
msrvtt_4213.mp4,Real,0.990521,1.2933083e-08,0.13736056,-7.142749,-7.072428211932911,51.01921556311522
msrvtt_4224.mp4,Real,0.9893046,-1.0145471e-08,0.14586496,-6.709789,-6.634881318426882,45.02170430319611
msrvtt_8087.mp4,Real,0.98561084,-1.1920929e-08,0.16903085,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_4978.mp4,Real,0.9842509,7.450581e-09,0.17677668,-5.4800773,-5.388159116306099,30.03225732618699
msrvtt_5302.mp4,Real,0.9867545,1.8038248e-08,0.16222142,-6.002192,-5.918359237145856,36.027008614292306
msrvtt_3246.mp4,Real,0.98930436,-3.1070506e-08,0.20854726,-4.752472,-4.533768748694159,21.558907880919406
msrvtt_3503.mp4,Real,0.99148923,1.6921657e-08,4.483651,-4.3834734,-1.265908494590895,19.481466232264044
msrvtt_6061.mp4,Real,0.98561084,-1.1920929e-08,0.16903085,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_1729.mp4,Real,0.99103117,2.1287374e-08,0.13363062,-7.349684,-7.281359708161865,54.01817785310193
msrvtt_2289.mp4,Real,0.9899495,-2.2649765e-08,0.14142135,-6.9296465,-6.857141025364502,48.0204135317038
msrvtt_465.mp4,Real,0.990521,1.2933083e-08,0.13736056,-7.142749,-7.072428211932911,51.01921556311522
msrvtt_5730.mp4,Real,0.9899495,-2.2649765e-08,0.14142135,-6.9296465,-6.857141025364502,48.0204135317038
msrvtt_8372.mp4,Real,0.9899495,-2.2649765e-08,0.14142135,-6.9296465,-6.857141025364502,48.0204135317038
msrvtt_1371.mp4,Real,0.9899495,-2.2649765e-08,0.14142135,-6.9296465,-6.857141025364502,48.0204135317038
msrvtt_3185.mp4,Real,0.988571,1.6933138e-08,0.15075566,-6.4824934,-6.404941532790634,42.02324545247813
msrvtt_1340.mp4,Real,0.99348503,-2.3996675e-08,0.113960564,-8.661003,-8.603097402698326,75.013175619069
msrvtt_1102.mp4,Real,0.99103117,2.1287374e-08,0.13363062,-7.349684,-7.281359708161865,54.01817785310193
msrvtt_2064.mp4,Real,0.98561084,-1.1920929e-08,0.16903085,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_6173.mp4,Real,0.9867545,1.8038248e-08,0.16222142,-6.002192,-5.918359237145856,36.027008614292306
msrvtt_6036.mp4,Real,0.98561084,-1.1920929e-08,0.16903085,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_2525.mp4,Real,0.98561084,-1.1920929e-08,0.16903085,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_4187.mp4,Real,0.9899495,2.8610229e-08,2.2354808,-2.2467647,-0.012870167258308066,5.001525096365249
msrvtt_7360.mp4,Real,0.98561084,-1.1920929e-08,0.16903085,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_4531.mp4,Real,0.9867545,1.8038248e-08,0.16222142,-6.002192,-5.918359237145856,36.027008614292306
msrvtt_3152.mp4,Real,0.9932201,-1.9935337e-08,0.11624763,-8.486077,-8.426963576055222,72.01370449230527
msrvtt_3584.mp4,Real,0.9899495,-2.2649765e-08,0.14142135,-6.9296465,-6.857141025364502,48.0204135317038
msrvtt_3447.mp4,Real,0.98561084,-1.1920929e-08,0.16903085,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_7945.mp4,Real,0.9899495,-2.2649765e-08,0.14142135,-6.9296465,-6.857141025364502,48.0204135317038
msrvtt_2243.mp4,Real,0.99331117,-1.4305114e-08,0.11547005,-8.544784,-8.486074092633078,73.01341967003027
msrvtt_6774.mp4,Real,0.9929327,-1.0703651e-08,0.11867816,-8.307471,-8.247084038146733,69.01426123087522
msrvtt_7644.mp4,Real,0.9867545,1.8038248e-08,0.16222142,-6.002192,-5.918359237145856,36.027008614292306
msrvtt_8844.mp4,Real,0.98772955,-1.6718376e-08,0.15617374,-6.2469497,-6.1664393579504955,39.02498883619647
msrvtt_3754.mp4,Real,0.99103117,2.1287374e-08,0.13363062,-7.349684,-7.281359708161865,54.01817785310193
msrvtt_5862.mp4,Real,0.9842509,7.450581e-09,0.17677668,-5.4800773,-5.388159116306099,30.03225732618699
msrvtt_7444.mp4,Real,0.99262,4.1635597e-09,0.12126781,-8.124943,-8.06317948798517,66.01482323062052
msrvtt_554.mp4,Real,0.99103117,2.1287374e-08,0.13363062,-7.349684,-7.281359708161865,54.01817785310193
msrvtt_4868.mp4,Real,0.98772955,-1.6718376e-08,0.15617374,-6.2469497,-6.1664393579504955,39.02498883619647
msrvtt_7397.mp4,Real,0.9914891,3.788431e-08,0.18571118,-5.3533664,-5.152270672251368,27.54976043431406
msrvtt_2291.mp4,Real,0.98772955,-1.6718376e-08,0.15617374,-6.2469497,-6.1664393579504955,39.02498883619647
msrvtt_5541.mp4,Real,0.988571,1.6933138e-08,0.15075566,-6.4824934,-6.404941532790634,42.02324545247813
msrvtt_6009.mp4,Real,0.9867545,1.8038248e-08,0.16222142,-6.002192,-5.918359237145856,36.027008614292306
msrvtt_4175.mp4,Real,0.990521,1.2933083e-08,0.13736056,-7.142749,-7.072428211932911,51.01921556311522
msrvtt_8308.mp4,Real,0.98772955,-1.6718376e-08,0.15617374,-6.2469497,-6.1664393579504955,39.02498883619647
msrvtt_5225.mp4,Real,0.9867545,1.8038248e-08,0.16222142,-6.002192,-5.918359237145856,36.027008614292306
msrvtt_98.mp4,Real,0.990521,1.2933083e-08,0.13736056,-7.142749,-7.072428211932911,51.01921556311522
msrvtt_9699.mp4,Real,0.9932201,-1.9935337e-08,0.11624763,-8.486077,-8.426963576055222,72.01370449230527
msrvtt_5258.mp4,Real,0.98561084,-1.1920929e-08,0.16903085,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_8249.mp4,Real,0.9842509,7.450581e-09,0.17677668,-5.4800773,-5.388159116306099,30.03225732618699
msrvtt_9102.mp4,Real,0.98772955,-1.6718376e-08,0.15617374,-6.2469497,-6.1664393579504955,39.02498883619647
msrvtt_5682.mp4,Real,0.99148905,5.556365e-09,0.1301889,-7.550956,-7.484468651521142,57.01723616828854
msrvtt_1663.mp4,Real,0.988571,1.6933138e-08,0.15075566,-6.4824934,-6.404941532790634,42.02324545247813
msrvtt_6711.mp4,Real,0.98772955,-1.6718376e-08,0.15617374,-6.2469497,-6.1664393579504955,39.02498883619647
msrvtt_67.mp4,Real,0.98561084,-1.1920929e-08,0.16903085,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_669.mp4,Real,0.9867545,1.8038248e-08,0.16222142,-6.002192,-5.918359237145856,36.027008614292306
msrvtt_2589.mp4,Real,0.9945506,5.0696343e-08,0.1042572,-9.487406,-9.434554216150964,90.01089921813801
msrvtt_6097.mp4,Real,0.9893046,-1.0145471e-08,0.14586496,-6.709789,-6.634881318426882,45.02170430319611
msrvtt_2767.mp4,Real,0.98561084,-1.1920929e-08,0.16903085,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_2662.mp4,Real,0.98561084,-1.1920929e-08,0.16903085,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_7846.mp4,Real,0.98561084,-1.1920929e-08,0.16903085,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_7049.mp4,Real,0.9943663,1.4315161e-08,0.10599979,-9.327981,-9.274222507228217,87.01129254467718
msrvtt_764.mp4,Real,0.99348503,-2.3996675e-08,0.113960564,-8.661003,-8.603097402698326,75.013175619069
msrvtt_5215.mp4,Real,0.994169,1.8886356e-08,0.107832775,-9.165786,-9.111075501255389,84.01175709902485
msrvtt_3940.mp4,Real,0.988571,1.6933138e-08,0.15075566,-6.4824934,-6.404941532790634,42.02324545247813
msrvtt_6071.mp4,Real,0.9842509,7.450581e-09,0.17677668,-5.4800773,-5.388159116306099,30.03225732618699
msrvtt_1512.mp4,Real,0.99227786,3.4387295e-08,0.12403473,-7.938223,-7.874998474128714,63.015629482455864
msrvtt_1897.mp4,Real,0.990521,1.2933083e-08,0.13736056,-7.142749,-7.072428211932911,51.01921556311522
msrvtt_3712.mp4,Real,0.984251,3.7252903e-09,1.1448623,-1.0204679,0.1241440146214305,1.1650324245615045
msrvtt_7666.mp4,Real,0.9893046,-1.0145471e-08,0.14586496,-6.709789,-6.634881318426882,45.02170430319611
msrvtt_6861.mp4,Real,0.9842509,7.450581e-09,0.17677668,-5.4800773,-5.388159116306099,30.03225732618699
msrvtt_3318.mp4,Real,0.98561084,-1.1920929e-08,0.16903085,-5.747049,-5.659450967423433,33.029411683341955
msrvtt_2590.mp4,Real,0.9867545,1.8038248e-08,0.16222142,-6.002192,-5.918359237145856,36.027008614292306
msrvtt_7948.mp4,Real,0.994169,1.8886356e-08,0.107832775,-9.165786,-9.111075501255389,84.01175709902485
msrvtt_5984.mp4,Real,0.98772943,-3.2709867e-08,3.366644,-3.0967376,-1.1695413573047178,9.88342888822495
msrvtt_428.mp4,Real,0.98772955,-1.6718376e-08,0.15617374,-6.2469497,-6.1664393579504955,39.02498883619647
msrvtt_5899.mp4,Real,0.9932201,-1.9935337e-08,0.11624763,-8.486077,-8.426963576055222,72.01370449230527
msrvtt_1799.mp4,Real,0.99348503,-2.3996675e-08,0.113960564,-8.661003,-8.603097402698326,75.013175619069
